,author,text,Post ID,likes_count,replies_count,replies,media_count,media,location,geolocation,creation_time,last_scraped_time,geolocation_dict,lat,lng,location_name,replies_list,num_replies,user_by_comment,content_by_comment,likes_by_comment
363,dramarinabucar,"“OMS pede aos homens gays que reduzam a quantidade de “companheiros sexuais” pela monkeypox. 98% dos casos são em homens que mantêm relações sexuais com homens”.

Quem tenha medo de falar sobre a transmissão dessa doença se preocupa mais com ser criticado pela falácia de ser “politicamente correto” que com cuidar e proteger aos pacientes mais afetados pela doença.

Nosso dever é a informação real porque nosso objetivo é a Saúde e bem estar das pessoas.

Também se contagia com o contato direto com as lesões vesiculares e por isso os cuidadores também estão em risco.

Difícil encontrar uma pessoa que veja uma vesícula no corpo de outra, principalmente se é desconhecida, e vá limpar as “bolhas” sem luvas.

#dramarinabucar
#naoaceitefalacia
#monkeypox",CghrXWBjBlt,"1,048",0,"['camilo_de_leles\n 116w\nA OMS só dá bola fora desde o início da pandemia. E a imprensa tradicional tá calada.\nReply\nSee translation', 'dr.francisco_cardoso\n 116w\nA OMS é ridícula\n4 likes\nReply\nSee translation', 'augusto.vrg\n 116w\n😮😮🙄🙄\nReply', 'danipuerto\n 116w\nPra mim é uma DST\nReply\nSee translation\nView all 1 replies', 'rosalvaalves65\n 116w\n@mahmoudbaydoun_ olha isso\n1 like\nReply\nSee translation', 'lauraceciliadesousa\n 116w\n@socorro.aguiar2022\nReply', 'drvaldesricardo\n 116w\nA pergunta que fica no Ar, como isso veio acontecer agora? 🤔 E justamente após a fraudemia e a 💉💉💉💉, será que tem conexão?🤔\n1 like\nReply\nSee translation', 'drvaldesricardo\n 116w\nNossa!!🤦🏾\u200d♂️ A OMS ou a elite globalista? A OMS deveria deixar de existir. Muita hipocrisia e falsidade!\n3 likes\nReply\nSee translation', 'dani.kernchen\n 116w\nPode ser transmitido pelo beijo?\nReply\nSee translation', 'ozanimacedo\n 116w\n🙌🙌\nReply', 'allana.pessoa\n 116w\nOlha só amor sobre a varíola dos macacos 😮😮😮 eu não sabia disso @hilquiasdsousa\n1 like\nReply\nSee translation']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295883895_783639379658014_191993044165119260_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MTd4MTEyMi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=t3n6GPcVAbwQ7kNvgEjatBq&_nc_gid=07ff55bfe4b74b14861e67879591407d&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc4MzE1NTk0NDc5MDM4MQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBPGY3jJjEy0NKaddaWyqc55Fodlq3iOL5fjwNKcwO_Wg&oe=671EBDC5&_nc_sid=10d13b', 'description': 'Photo by Dra Marina Bucar on July 27, 2022.', 'duration': None}]",,{},2022-07-27T19:26:36.000Z,2024-10-23T06:29:33Z,{},,,,"['camilo_de_leles\n 116w\nA OMS só dá bola fora desde o início da pandemia. E a imprensa tradicional tá calada.\nReply\nSee translation', 'dr.francisco_cardoso\n 116w\nA OMS é ridícula\n4 likes\nReply\nSee translation', 'augusto.vrg\n 116w\n😮😮🙄🙄\nReply', 'danipuerto\n 116w\nPra mim é uma DST\nReply\nSee translation\nView all 1 replies', 'rosalvaalves65\n 116w\n@mahmoudbaydoun_ olha isso\n1 like\nReply\nSee translation', 'lauraceciliadesousa\n 116w\n@socorro.aguiar2022\nReply', 'drvaldesricardo\n 116w\nA pergunta que fica no Ar, como isso veio acontecer agora? 🤔 E justamente após a fraudemia e a 💉💉💉💉, será que tem conexão?🤔\n1 like\nReply\nSee translation', 'drvaldesricardo\n 116w\nNossa!!🤦🏾\u200d♂️ A OMS ou a elite globalista? A OMS deveria deixar de existir. Muita hipocrisia e falsidade!\n3 likes\nReply\nSee translation', 'dani.kernchen\n 116w\nPode ser transmitido pelo beijo?\nReply\nSee translation', 'ozanimacedo\n 116w\n🙌🙌\nReply', 'allana.pessoa\n 116w\nOlha só amor sobre a varíola dos macacos 😮😮😮 eu não sabia disso @hilquiasdsousa\n1 like\nReply\nSee translation']",11,"['camilo_de_leles', 'dr.francisco_cardoso', 'augusto.vrg', 'danipuerto', 'rosalvaalves65', 'lauraceciliadesousa', 'drvaldesricardo', 'drvaldesricardo', 'dani.kernchen', 'ozanimacedo', 'allana.pessoa']","['A OMS só dá bola fora desde o início da pandemia. E a imprensa tradicional tá calada.', 'A OMS é ridícula', '😮😮🙄🙄', 'Pra mim é uma DST', '@mahmoudbaydoun_ olha isso', '@socorro.aguiar2022', 'A pergunta que fica no Ar, como isso veio acontecer agora? 🤔 E justamente após a fraudemia e a 💉💉💉💉, será que tem conexão?🤔', 'Nossa!!🤦🏾\u200d♂️ A OMS ou a elite globalista? A OMS deveria deixar de existir. Muita hipocrisia e falsidade!', 'Pode ser transmitido pelo beijo?', '🙌🙌', 'Olha só amor sobre a varíola dos macacos 😮😮😮 eu não sabia disso @hilquiasdsousa']","[0, '4', 0, 0, '1', 0, '1', '3', 0, 0, '1']"
364,who,"“I have decided that the global #monkeypox outbreak represents a public health emergency of international concern.”
-WHO Director-General @drtedros, based on the International Health Regulations criteria, 23.07.2022

Link on Story.",CgXDOaQDvGm,"35,136",0,"['qu_iooio\n 89w\nเรื่องง่ายๆแค่การพูดใครๆก็พูดได้\nReply\nSee translation', ""ronnieishii\n 114w\nCHANGE THIS DISEASE'S NAME...PEOPLE ARE HUNTING MONKEYS OVER HERE IN BRAZIL. THINKING ITS THEIR FAULTY.\nReply"", ""lorrayneperi\n 114w\n#mudaessenome #changethisname Many monkeys are being sacrified because of this new virus's name. People associete the virus with the monkeys and we all know that are not the monkeys who are spreading it. So please @who change this name. We arein XXI, stop giving animal's names for diseases. @luisamell\nReply"", 'whoooareyoooouu\n 114w\nSo no new implemented regulations regarding public laundromats? Last time I check viruses thrive in damp dark cool places (washing machines) - right?\nReply', 'angelamassudaf\n 115w\n#omsmudaessenome macacos estão sendo mortos devido a ignorância das pessoas\nReply\nSee translation', ""aku.adrien\n 115w\nHarambe's finna do a comeback\nReply"", 'hansraj_soni95\n 115w\nThis monkey pox a danger us tha who call emargency in all words all people request not tuch others monkey pox pesiant\nReply', ""bobbysmash5000\n 115w\nHomosexuality is what causes it, and I ain't gay.\nReply"", 'hrfoss\n 115w\nWhat do over 98% of all victims have in common, I wonder. 🤔\n1 like\nReply', 'lucas_jago_\n 115w\n😂😂😂😂😂\nReply', 'impaal_\n 115w\nBAN LGBT\n1 like\nReply', 'smile_killer__831\n 115w\nHaha\nReply', 'danielnatanek\n 115w\nOh well, the virus has been around for a while and this was inevitable. More could have been done to control travel routes out of AFRICA where the virus is endemic 🤷\u200d♂️\nReply']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295097766_462219031994165_3377868420983237566_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43ODh4Nzg4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=rRt7EwdW0yoQ7kNvgFUBuBo&_nc_gid=7e4f1ef361a04000940bf35170f7a795&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4ODc5MTg3MDM4MDM3MjM5MA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDk3ykpb0v7uNzOwnJ57tAeTH0ceCpQN7e2yJg7rYjQwQ&oe=671E3979&_nc_sid=10d13b', 'description': 'Photo shared by World Health Organization on July 23, 2022 tagging @drtedros.', 'duration': None}]",,{},2022-07-23T16:41:51.000Z,2024-10-22T21:01:09Z,{},,,,"['qu_iooio\n 89w\nเรื่องง่ายๆแค่การพูดใครๆก็พูดได้\nReply\nSee translation', ""ronnieishii\n 114w\nCHANGE THIS DISEASE'S NAME...PEOPLE ARE HUNTING MONKEYS OVER HERE IN BRAZIL. THINKING ITS THEIR FAULTY.\nReply"", ""lorrayneperi\n 114w\n#mudaessenome #changethisname Many monkeys are being sacrified because of this new virus's name. People associete the virus with the monkeys and we all know that are not the monkeys who are spreading it. So please @who change this name. We arein XXI, stop giving animal's names for diseases. @luisamell\nReply"", 'whoooareyoooouu\n 114w\nSo no new implemented regulations regarding public laundromats? Last time I check viruses thrive in damp dark cool places (washing machines) - right?\nReply', 'angelamassudaf\n 115w\n#omsmudaessenome macacos estão sendo mortos devido a ignorância das pessoas\nReply\nSee translation', ""aku.adrien\n 115w\nHarambe's finna do a comeback\nReply"", 'hansraj_soni95\n 115w\nThis monkey pox a danger us tha who call emargency in all words all people request not tuch others monkey pox pesiant\nReply', ""bobbysmash5000\n 115w\nHomosexuality is what causes it, and I ain't gay.\nReply"", 'hrfoss\n 115w\nWhat do over 98% of all victims have in common, I wonder. 🤔\n1 like\nReply', 'lucas_jago_\n 115w\n😂😂😂😂😂\nReply', 'impaal_\n 115w\nBAN LGBT\n1 like\nReply', 'smile_killer__831\n 115w\nHaha\nReply', 'danielnatanek\n 115w\nOh well, the virus has been around for a while and this was inevitable. More could have been done to control travel routes out of AFRICA where the virus is endemic 🤷\u200d♂️\nReply']",13,"['qu_iooio', 'ronnieishii', 'lorrayneperi', 'whoooareyoooouu', 'angelamassudaf', 'aku.adrien', 'hansraj_soni95', 'bobbysmash5000', 'hrfoss', 'lucas_jago_', 'impaal_', 'smile_killer__831', 'danielnatanek']","['เรื่องง่ายๆแค่การพูดใครๆก็พูดได้', ""CHANGE THIS DISEASE'S NAME...PEOPLE ARE HUNTING MONKEYS OVER HERE IN BRAZIL. THINKING ITS THEIR FAULTY."", ""#mudaessenome #changethisname Many monkeys are being sacrified because of this new virus's name. People associete the virus with the monkeys and we all know that are not the monkeys who are spreading it. So please @who change this name. We arein XXI, stop giving animal's names for diseases. @luisamell"", 'So no new implemented regulations regarding public laundromats? Last time I check viruses thrive in damp dark cool places (washing machines) - right?', '#omsmudaessenome macacos estão sendo mortos devido a ignorância das pessoas', ""Harambe's finna do a comeback"", 'This monkey pox a danger us tha who call emargency in all words all people request not tuch others monkey pox pesiant', ""Homosexuality is what causes it, and I ain't gay."", 'What do over 98% of all victims have in common, I wonder. 🤔', '😂😂😂😂😂', 'BAN LGBT', 'Haha', 'Oh well, the virus has been around for a while and this was inevitable. More could have been done to control travel routes out of AFRICA where the virus is endemic 🤷\u200d♂️']","[0, 0, 0, 0, 0, 0, 0, 0, '1', 0, '1', 0, 0]"
365,marpheenchann,I’m a bit perplexed of the harmful reporting and ignorance of nuance in the reporting about monkey pox that stigmatizes gay men - in a time when the far right are fueling and organizing against LGBTQ+ rights. There needs to be more responsible reporting. #monkeypox #lgbtq #gay #sexualhealth,CghuNQIuxeN,20,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296160899_542279231012752_5196803894166461258_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NjB4OTc2LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=lBy_3eBmYkEQ7kNvgEbPt3N&_nc_gid=48a02a4888464ba3a1e3106906630fd1&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc5NTY1NjU2NzYyNTYxMw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYAUacExPmGz5KV3j3wljXLWX-2fbpG9rMpdeFzvTKZo2Q&oe=671E94A2&_nc_sid=10d13b', 'description': 'Photo by Marpheen Chann on July 27, 2022.', 'duration': None}]",,{},2022-07-27T19:08:48.000Z,2024-10-23T03:53:29Z,{},,,,[],0,[],[],[]
366,,,Cgh0frIDxJg,,0,[],0.0,[],,{},,2024-10-23T04:59:11Z,{},,,,[],0,[],[],[]
367,kpkillaprince,"Move over #covid …. #Monkeypox is here now 😤 #RealTalk💯💯 #RealTalk💯💯 #Killaprince #SouthCarolina Let’s go 🔥🔥🔥💪 #realtalk💯💯 #RealTalk💯💯 #Killaprince . #verification #revenue #valdtv #zerocost #Spotify #rapcaviar #California #verified #opportunity #esp boxing #Florida #musicvideos #fans #atlanta #akademiks #northcarolina #southcarolina
#djchuckt #indygrammers #cardibvideos #billboardhiphop #rapmusic #mixtapeplugz #wshh #hotnewhiphop #mosseri",Cgh4lf3p44N,194,0,['chiptin__5\n 116w\nSend it on @blackcommunityofficial\nReply'],0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/534dec80-97d6-43a3-887c-a20720d46dbd', 'description': None, 'duration': None}]",,{},2022-07-27T20:43:44.000Z,2024-10-23T03:16:05Z,{},,,,['chiptin__5\n 116w\nSend it on @blackcommunityofficial\nReply'],1,['chiptin__5'],['Send it on @blackcommunityofficial'],[0]
368,,,CgiAT6ZPeI-,,0,[],0.0,[],,{},,2024-10-23T04:29:29Z,{},,,,[],0,[],[],[]
369,passion_recruitment_agency,"UNO - Monkeypox is declared as international emergency. It’s dangerous and everybody should take care.
#monkeypox #monkey #london #uk #care #healthcare #nhs #canada #usa #america #australia #europe #india #russia #japan #indonesia #malaysia #dubai #kuwait #bahrain #saudiarabia #nigeria #africa #greece #france #germany #portugal #spain #brasil #brazil",CgiLlfXqOY3,17,0,"['kar_op11\n 116w\nPromote it on @raphopdailyyy\nReply', 'promote_it___on____13\n 116w\nPromote it on @NewRaphopstars\nReply', 'versha_promo5\n 116w\nPromote it on @defjamrecord_\nReply', '008yogi\n 116w\nSend pic @magazine_of_australia\nReply']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295846001_581461476771431_1570558273437107739_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43ODh4Nzg4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=XMFPv2D_qpAQ7kNvgFT2l2X&_nc_gid=030ee96ccf9641e097dd2434013166c7&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTkyNDg2NTU0MDQ4MjYxNQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYAds7IfLFFK0TseE--rhg0U00HFR8K-edZe0DIoKUnPpw&oe=671E7666&_nc_sid=10d13b', 'description': 'Photo by Passion Recruitment Agency in England with @dubai, @emrata, @justinbieber, @unicef_uk, @arianagrande, @gigihadid, @50cent, @ivankatrump, @cristiano, @beyonce, @saudinews50, @jlo, @realdonaldtrump, @selenagomez, @uno, @narendramodi, @adele, @rishisunakmp, and @aukcarelimited.', 'duration': None}]",https://www.instagram.com/explore/locations/229454526/england/,"{'pk': 229454526, 'short_name': 'England', 'facebook_places_id': 215225401831351, 'external_source': 'facebook_places', 'name': 'England', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': -0.11666666666667, 'lat': 51.5}",2022-07-27T23:25:33.000Z,2024-10-23T00:42:50Z,"{'pk': 229454526, 'short_name': 'England', 'facebook_places_id': 215225401831351, 'external_source': 'facebook_places', 'name': 'England', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': -0.11666666666667, 'lat': 51.5}",51.5,-0.11666666666667,England,"['kar_op11\n 116w\nPromote it on @raphopdailyyy\nReply', 'promote_it___on____13\n 116w\nPromote it on @NewRaphopstars\nReply', 'versha_promo5\n 116w\nPromote it on @defjamrecord_\nReply', '008yogi\n 116w\nSend pic @magazine_of_australia\nReply']",4,"['kar_op11', 'promote_it___on____13', 'versha_promo5', '008yogi']","['Promote it on @raphopdailyyy', 'Promote it on @NewRaphopstars', 'Promote it on @defjamrecord_', 'Send pic @magazine_of_australia']","[0, 0, 0, 0]"
370,,,CgXAS6ftUR6,,0,[],0.0,[],,{},,2024-10-22T21:42:57Z,{},,,,[],0,[],[],[]
371,cuneopride,"Vaiolo delle scimmie, tutte le informazioni utili

#monkeypox

Aggiornamenti costanti sull'articolo di Healthy Peers:
https://healthypeers.it/ist/monkeypox/",CgiF3CkqJkr,17,0,[],10.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295608222_578927330412667_5092396829187921166_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUxeDEzNTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=2XgHqDqf8OMQ7kNvgHbUYZe&_nc_gid=c6743ba4a7244aedab06fd33545c572d&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg5OTY3MjQ3ODgwNjExNQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDzLWtVzY8dlOc0wLzk_3CAB4Y5ynZhZxaMl_zimWJQvw&oe=671E83B3&_nc_sid=10d13b', 'description': 'Photo by Cuneo Pride on July 27, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295805263_427653282449167_3602251015181002764_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUxeDEzNTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=PYf8_Hu42H0Q7kNvgHJLcxD&_nc_gid=c6743ba4a7244aedab06fd33545c572d&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg5OTY3MjQ3MDMxNjUyMw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYD3Zz_jX9O3yyXQC0V3zq7-mYp2qPYNOAOLYhpK6AyXcA&oe=671E8052&_nc_sid=10d13b', 'description': 'Photo by Cuneo Pride on July 27, 2022.', 'duration': None}]",,{},2022-07-27T22:35:30.000Z,2024-10-23T02:01:57Z,{},,,,[],0,[],[],[]
372,dcjeniffer_,https://www.cdc.gov/poxvirus/monkeypox/response/2022/us-map.html #monkeypox,CgiM0hksJp7,,0,[],4.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t39.30808-6/294943456_10218080739250135_891525433396807911_n.jpg?stp=c0.376.1036.1295a_cp6_dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDM2eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=SISkOYKJggoQ7kNvgH0dltC&_nc_gid=48806ea5a5fc4450bad4e4657953169a&edm=APs17CUAAAAA&ccb=7-5&ig_cache_key=Mjg5MTkzMDI4ODY0MTk5NzIyNQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBEOrJdFB9WS9uKliuqf4-1PVx1gMw63OmlfB_KIvReCQ&oe=671E8F17&_nc_sid=10d13b', 'description': 'Photo by ᴊᴇɴɪғғᴇʀ ɢʀᴇᴇɴ on July 27, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t39.30808-6/295498317_10218080739410139_1456433201814599708_n.jpg?stp=c0.359.1064.1330a_cp6_dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDY0eDIwNDguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=6GWnUbW1mSgQ7kNvgGHIvuA&_nc_gid=48806ea5a5fc4450bad4e4657953169a&edm=APs17CUAAAAA&ccb=7-5&ig_cache_key=Mjg5MTkzMDI4NjgxMzA5Mjk1NA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYCFY9GcNsz1KaO8DISCKEIZcqZCJzg0iuJOzjSwSj4ZyQ&oe=671E9AF8&_nc_sid=10d13b', 'description': 'Photo by ᴊᴇɴɪғғᴇʀ ɢʀᴇᴇɴ on July 27, 2022.', 'duration': None}]",,{},2022-07-27T23:36:19.000Z,2024-10-23T01:52:15Z,{},,,,[],0,[],[],[]
373,sonias_scrapbook,"""Men who have sex with men community.""

Part 1 of 2

And we should all be asking questions about these cases involving children. Funny how the left says men are a problem in our society due to the patriarchy, toxic masculinity and from white males specifically, but only the straight ones.

Meanwhile, male ""throuples"" can adopt children and all three of those men are legally named as the ""father"" on the birth certificate. But mothers must accept being known as birthing people.

#youtube #youtubeshare #youtubechannel #anthonybrianlogan #monkeypox #std #worldhealthorganization",CghfdeCDzvy,175,0,"['lvmay_k9_terra\n 116w\nAnyone authority checking on those kids to find out why/ how they got it?\nReply', 'cagardengroupie\n 116w\n""Adjacent"" that\'s the new word for pedos now????\n1 like\nReply', 'otisredy\n 116w\nWe do have seen 🤔 I call B💩. Same person who@lied about c19 and mask🙌🏽\n1 like\nReply', ""1cratexan\n 116w\nWait!?!?!.....How does she know they are all men..? Can she say that because she's a scientist? I thought you can't say that anymore? Hmm....Confusing...\nReply"", 'goodgirlzoeydoe\n 116w\nWhat’s a man?\nReply', ""holy_wonderer\n 116w\nThat's exactly my question! How are these children getting it? From birth or something more sinister?\n1 like\nReply\nView all 1 replies""]",0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/bd2c883e-f6bd-421d-ad42-294e1c62bea3', 'description': None, 'duration': None}]",,{},2022-07-27T17:13:59.000Z,2024-10-23T06:56:29Z,{},,,,"['lvmay_k9_terra\n 116w\nAnyone authority checking on those kids to find out why/ how they got it?\nReply', 'cagardengroupie\n 116w\n""Adjacent"" that\'s the new word for pedos now????\n1 like\nReply', 'otisredy\n 116w\nWe do have seen 🤔 I call B💩. Same person who@lied about c19 and mask🙌🏽\n1 like\nReply', ""1cratexan\n 116w\nWait!?!?!.....How does she know they are all men..? Can she say that because she's a scientist? I thought you can't say that anymore? Hmm....Confusing...\nReply"", 'goodgirlzoeydoe\n 116w\nWhat’s a man?\nReply', ""holy_wonderer\n 116w\nThat's exactly my question! How are these children getting it? From birth or something more sinister?\n1 like\nReply\nView all 1 replies""]",6,"['lvmay_k9_terra', 'cagardengroupie', 'otisredy', '1cratexan', 'goodgirlzoeydoe', 'holy_wonderer']","['Anyone authority checking on those kids to find out why/ how they got it?', '""Adjacent"" that\'s the new word for pedos now????', 'We do have seen 🤔 I call B💩. Same person who@lied about c19 and mask🙌🏽', ""Wait!?!?!.....How does she know they are all men..? Can she say that because she's a scientist? I thought you can't say that anymore? Hmm....Confusing..."", 'What’s a man?', ""That's exactly my question! How are these children getting it? From birth or something more sinister?""]","[0, '1', '1', 0, 0, '1']"
374,dokterfani,"24 Juli 2022, WHO menyatakan cacar monyet (monkeypox) sebagai Public Health Emergency of International Concern (PHEIC). (Darurat kesehatan global)
Sudah ada 16.000 kasus di 75 negara dan 5 Kasus kematian karena wabah Cacar Monyet.

Perlu diketahui, selain Monkeypox, saat ini ada 2 fokus lainnya untuk keadaan darurat kesehatan, yaitu

1. Pandemi virus corona (Covid-19) dan
2. Upaya berkelanjutan untuk memberantas polio.",CgYpq0tJGL7,34,0,[],0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/d0425369-f175-468e-b1ac-4d568137ea4e', 'description': None, 'duration': None}]",,{},2022-07-24T06:39:55.000Z,2024-10-22T21:29:33Z,{},,,,[],0,[],[],[]
375,dripsmedical,"On July 25th 2022, WHO Director General Dr.Tedros Adhanom Ghebreyesus declared Monkey Pox a Public Health Emergency of International Concern. Based on data tracking, we previously reported that the viral outbreak had reached 500 cases in over 30 countries, today there are now over 18,000 cases in at least 75 countries.

There should be no real cause for alarm as Monkeypox is usually a self-limited disease with the symptoms lasting from 2 to 4 weeks. Although, severe cases can occur. In recent times, the case fatality ratio has been around 3–6%. It is transmitted to humans through close contact with an infected person or animal, or with material contaminated with the virus. Monkeypox virus is transmitted from one person to another by close contact with lesions, body fluids, respiratory droplets and contaminated materials such as bedding. Avoiding such contact can be preventive.

The symptoms of monkeypox include fever, rash and swollen lymph nodes and may lead to a range of medical complications.

For clinical evaluation of suspicious monkey pox, we can provide Telemedicine Services with photo of skin lesions.

We will continue to follow the outbreak.

#dripsmedical",CgduF9YluHs,"1,625",0,[],0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/2c21be6d-6a37-4760-971d-26525992b089', 'description': None, 'duration': None}]",https://www.instagram.com/explore/locations/106265246077413/lagos-nigeria/,"{'pk': 106265246077413, 'short_name': 'Lagos', 'facebook_places_id': 106265246077413, 'external_source': 'facebook_places', 'name': 'Lagos, Nigeria', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': 3.39583, 'lat': 6.45306}",2022-07-26T05:51:11.000Z,2024-10-22T23:21:37Z,"{'pk': 106265246077413, 'short_name': 'Lagos', 'facebook_places_id': 106265246077413, 'external_source': 'facebook_places', 'name': 'Lagos, Nigeria', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': 3.39583, 'lat': 6.45306}",6.45306,3.39583,"Lagos, Nigeria",[],0,[],[],[]
